algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
on,rd400_gen2_m4,12032.0,10949.0,10727.5,9.000997340425531,10.841921542553191,94.23947462500018,,Dang,fixed
on,rd400_gen3_m2,12431.0,12052.0,11941.0,3.048829539055587,3.9417585069584105,158.46097782500055,,Dang,fixed
on,rd400_gen3_m3,11639.0,10791.0,10726.75,7.285849299768021,7.837872669473322,121.5379268250008,,Dang,fixed
on,rd400_gen3_m4,10436.0,9561.0,9399.25,8.38443848217708,9.934361824453815,97.38319002499975,,Dang,fixed
on,ts225_gen2_m2,5859.0,5859.0,5771.75,0.0,1.4891619730329408,37.26226475000021,,Dang,fixed
grasp,bier127_gen1_m2,106.0,96.0,96.0,9.433962264150944,9.433962264150944,1.1401535749992036,,Dang,fixed
grasp,bier127_gen1_m3,103.0,96.0,94.5,6.796116504854369,8.25242718446602,1.006721824998749,,Dang,fixed
grasp,bier127_gen2_m2,5464.0,5060.0,5054.25,7.393850658857979,7.499084919472914,1.1449060000004465,,Dang,fixed
grasp,bier127_gen2_m3,5393.0,4878.0,4869.75,9.54941590951233,9.702391989616169,1.0079488250003124,,Dang,fixed
grasp,bier127_gen2_m4,5123.0,4864.0,4796.75,5.055631465937927,6.3683388639469065,0.9523945999999341,,Dang,fixed
grasp,bier127_gen3_m2,2885.0,2567.0,2496.75,11.022530329289427,13.457538994800693,1.1042527499994321,,Dang,fixed
grasp,bier127_gen3_m3,2706.0,2287.0,2224.25,15.484109386548411,17.803030303030305,1.0258292499993331,,Dang,fixed
grasp,bier127_gen3_m4,2402.0,2151.0,2132.25,10.4496253122398,11.23022481265612,0.9690528999990419,,Dang,fixed
grasp,cmt101c_m3,1300.0,1190.0,1157.5,8.461538461538462,10.961538461538462,0.6954797500011409,,Dang,fixed
grasp,cmt151b_m3,1385.0,1216.0,1194.5,12.202166064981949,13.754512635379061,0.7826352749998478,,Dang,fixed
grasp,cmt151c_m2,1964.0,1783.0,1761.5,9.215885947046843,10.310590631364562,1.2472946749994662,,Dang,fixed
grasp,cmt151c_m3,1916.0,1740.0,1721.5,9.18580375782881,10.151356993736952,1.1165373000003456,,Dang,fixed
grasp,cmt151c_m4,1880.0,1656.0,1633.5,11.914893617021276,13.111702127659575,1.010947374999887,,Dang,fixed
grasp,cmt200b_m2,2096.0,1790.0,1773.5,14.599236641221374,15.386450381679388,1.177046124998924,,Dang,fixed
grasp,cmt200b_m3,2019.0,1703.0,1686.75,15.651312530955918,16.456166419019315,1.047709624998788,,Dang,fixed
grasp,cmt200b_m4,1894.0,1638.0,1593.75,13.51636747624076,15.852692713833157,0.9943862749996697,,Dang,fixed
grasp,cmt200c_m2,2818.0,2536.0,2475.0,10.00709723207949,12.171753016323633,1.6514083750007558,,Dang,fixed
grasp,cmt200c_m3,2766.0,2496.0,2401.25,9.761388286334057,13.186912509038322,1.4781746750013554,,Dang,fixed
grasp,cmt200c_m4,2712.0,2377.0,2319.25,12.35250737463127,14.48193215339233,1.3703538499994465,,Dang,fixed
grasp,eil101b_m3,916.0,825.0,819.5,9.934497816593886,10.534934497816593,0.5790156749990274,,Dang,fixed
grasp,eil101c_m2,1305.0,1211.0,1193.5,7.203065134099617,8.544061302681992,0.8758031499992285,,Dang,fixed
grasp,eil101c_m3,1251.0,1178.0,1168.75,5.835331734612311,6.574740207833733,0.770557475001624,,Dang,fixed
grasp,gil262_gen1_m3,101.0,86.0,84.25,14.851485148514852,16.584158415841586,1.0581125000007887,,Dang,fixed
grasp,gil262_gen1_m4,78.0,70.0,68.0,10.256410256410257,12.820512820512821,1.0525242749999961,,Dang,fixed
grasp,gil262_gen2_m2,7498.0,6085.0,5924.25,18.84502534009069,20.98893038143505,1.217549949999011,,Dang,fixed
grasp,gil262_gen2_m3,5615.0,4866.0,4722.75,13.339269813000891,15.890471950133572,1.055833550000898,,Dang,fixed
grasp,gil262_gen3_m2,7183.0,5195.0,4943.75,27.676458304329667,31.17430043157455,1.2724120249995394,,Dang,fixed
grasp,gil262_gen3_m4,2507.0,2156.0,2116.0,14.000797766254488,15.596330275229358,1.0529587999999421,,Dang,fixed
grasp,gil262a_m2,4078.0,3563.0,3470.0,12.62873957822462,14.909269249632173,0.8863429500006532,,Dang,fixed
grasp,gil262a_m4,3175.0,2835.0,2811.5,10.708661417322835,11.448818897637794,0.9526387999994768,,Dang,fixed
grasp,gil262b_m2,8081.0,6446.0,6367.25,20.232644474693725,21.207152580126223,1.3669896250003148,,Dang,fixed
grasp,gil262b_m3,7585.0,6114.0,5991.0,19.393539881344758,21.015161502966382,1.213409375000083,,Dang,fixed
grasp,gil262b_m4,6781.0,5914.0,5759.0,12.785724819348179,15.071523374133609,1.2228294000005917,,Dang,fixed
