algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
grasp,lin318_gen3_m4,3797.0,3350.0,3242.5,11.772451935738742,14.603634448248616,37.819089175000045,67234.5,Dang,time
grasp,pr136_gen1_m2,63.0,57.0,56.25,9.523809523809524,10.714285714285714,10.241724974996032,40755.75,Dang,time
grasp,pr136_gen2_m2,3646.0,3389.0,3343.25,7.048820625342842,8.3036204059243,12.871421199997712,50700.5,Dang,time
grasp,pr264_gen1_m4,107.0,99.0,98.75,7.4766355140186915,7.710280373831775,26.240568825000082,56928.25,Dang,time
grasp,pr264_gen2_m2,6635.0,6491.0,6470.25,2.1703089675960814,2.4830444611906555,65.48274217500148,130225.5,Dang,time
grasp,pr264_gen2_m3,6420.0,5931.0,5871.0,7.616822429906542,8.551401869158878,37.712678774998494,78398.75,Dang,time
grasp,pr264_gen2_m4,5584.0,5260.0,5214.75,5.802292263610315,6.6126432664756445,37.20529227500083,79400.5,Dang,time
grasp,pr264_gen3_m3,2772.0,2551.0,2473.0,7.972582972582972,10.786435786435787,41.82694422500026,84005.0,Dang,time
grasp,pr299_gen1_m2,139.0,125.0,123.75,10.071942446043165,10.971223021582734,44.61025590000099,83169.75,Dang,time
grasp,pr299_gen1_m3,111.0,99.0,98.0,10.81081081081081,11.711711711711711,29.619128999998793,61999.5,Dang,time
grasp,pr299_gen1_m4,84.0,77.0,76.0,8.333333333333334,9.523809523809524,20.424932475001697,41910.5,Dang,time
grasp,pr299_gen2_m3,6018.0,5328.0,5288.75,11.465603190428714,12.11781322698571,36.64303532500344,76517.5,Dang,time
grasp,pr299_gen2_m4,4457.0,4150.0,4056.5,6.888041283374467,8.985864931568319,22.455596925003192,45842.0,Dang,time
grasp,pr299_gen3_m2,5729.0,4497.0,4458.75,21.50462558910805,22.172281375458194,81.58590762499807,148272.25,Dang,time
grasp,pr299_gen3_m3,3655.0,3120.0,3042.0,14.6374829001368,16.77154582763338,41.938542850002705,86516.5,Dang,time
grasp,pr299_gen3_m4,2268.0,2063.0,2034.0,9.038800705467372,10.317460317460318,24.372519849996024,49662.75,Dang,time
grasp,rat195_gen2_m2,5148.0,4524.0,4481.5,12.121212121212121,12.946775446775447,25.698030049999943,72660.5,Dang,time
grasp,rat195_gen3_m3,2574.0,2317.0,2251.25,9.984459984459985,12.53885003885004,21.98538212499625,68142.5,Dang,time
grasp,rd400_gen1_m2,232.0,195.0,191.75,15.948275862068966,17.349137931034484,133.49083232500197,127426.5,Dang,time
grasp,rd400_gen1_m3,224.0,184.0,182.5,17.857142857142858,18.526785714285715,113.61259202499423,121215.5,Dang,time
grasp,rd400_gen1_m4,213.0,172.0,171.0,19.248826291079812,19.718309859154928,94.51731160000418,108777.75,Dang,time
grasp,rd400_gen2_m2,13045.0,11116.0,10700.25,14.787274817937908,17.97431966270602,160.64965555000163,157710.25,Dang,time
grasp,rd400_gen2_m3,12646.0,10166.0,9965.75,19.61094417207022,21.1944488375771,129.38603665000483,144522.5,Dang,time
grasp,rd400_gen2_m4,12032.0,9458.0,9286.25,21.392952127659573,22.82039561170213,93.77006374999837,108052.75,Dang,time
grasp,rd400_gen3_m2,12431.0,10176.0,10079.25,18.140133537124928,18.91842973212131,157.67084982500091,149446.0,Dang,time
grasp,rd400_gen3_m3,11639.0,8842.0,8637.0,24.03127416444712,25.792593865452357,120.93194355000378,128994.25,Dang,time
grasp,rd400_gen3_m4,10436.0,7666.0,7488.0,26.542736680720584,28.248371023380606,96.9016749250004,108528.25,Dang,time
grasp,ts225_gen2_m2,5859.0,5502.0,5411.75,6.093189964157706,7.633555214200375,37.012832050000725,89609.25,Dang,time
ils,bier127_gen1_m2,106.0,99.0,98.5,6.60377358490566,7.0754716981132075,16.893202224999186,3533.75,Dang,time
ils,bier127_gen1_m3,103.0,99.0,98.75,3.883495145631068,4.12621359223301,13.817470300000423,2814.5,Dang,time
ils,bier127_gen2_m2,5464.0,5222.0,5178.75,4.428989751098096,5.220534407027818,25.275719749999553,5454.0,Dang,time
ils,bier127_gen2_m3,5393.0,4990.0,4948.0,7.47264973113295,8.251437048025219,16.467022049999287,3669.0,Dang,time
ils,bier127_gen2_m4,5123.0,4768.0,4754.5,6.929533476478626,7.193050946710912,15.962128874998598,4366.5,Dang,time
ils,bier127_gen3_m2,2885.0,2227.0,2227.0,22.807625649913344,22.807625649913344,29.128875524998875,8360.5,Dang,time
ils,bier127_gen3_m3,2706.0,1998.0,1998.0,26.164079822616408,26.164079822616408,24.488369624998086,6681.25,Dang,time
ils,bier127_gen3_m4,2402.0,1829.0,1829.0,23.85512073272273,23.85512073272273,18.57666907499879,5142.5,Dang,time
ils,cmt101c_m3,1300.0,1180.0,1175.0,9.23076923076923,9.615384615384615,9.045930350001072,5260.75,Dang,time
ils,cmt151b_m3,1385.0,1205.0,1183.75,12.99638989169675,14.530685920577618,15.452735000000757,8586.75,Dang,time
ils,cmt151c_m2,1964.0,1893.0,1888.25,3.6150712830957232,3.8569246435845215,23.03192297500209,3750.75,Dang,time
ils,cmt151c_m3,1916.0,1844.0,1808.25,3.757828810020877,5.6236951983298535,19.198010950001844,3357.25,Dang,time
ils,cmt151c_m4,1880.0,1767.0,1749.25,6.01063829787234,6.954787234042553,16.4223358750005,3345.5,Dang,time
ils,cmt200b_m2,2096.0,1821.0,1808.5,13.120229007633588,13.716603053435115,38.89436422499966,8175.0,Dang,time
ils,cmt200b_m3,2019.0,1707.0,1701.25,15.453194650817236,15.737989103516592,27.727546999998594,6329.25,Dang,time
ils,cmt200b_m4,1894.0,1638.0,1603.5,13.51636747624076,15.33790918690602,22.69530332499926,6021.25,Dang,time
ils,cmt200c_m2,2818.0,2486.0,2476.5,11.781405251951739,12.118523775727466,47.30752302499968,3943.5,Dang,time
ils,cmt200c_m3,2766.0,2657.0,2588.0,3.940708604483008,6.4352856109906,35.944784549999895,2669.25,Dang,time
ils,cmt200c_m4,2712.0,2568.0,2531.75,5.3097345132743365,6.646386430678466,32.176372199999605,2501.5,Dang,time
ils,eil101b_m3,916.0,831.0,811.5,9.279475982532752,11.408296943231441,7.097110575001352,8884.25,Dang,time
ils,eil101c_m2,1305.0,1280.0,1261.75,1.9157088122605364,3.314176245210728,10.851334925000629,4789.0,Dang,time
ils,eil101c_m3,1251.0,1155.0,1145.25,7.6738609112709835,8.453237410071942,9.308580675000485,4966.5,Dang,time
ils,gil262_gen1_m3,101.0,81.0,80.75,19.801980198019802,20.04950495049505,24.736579050000728,7533.25,Dang,time
ils,gil262_gen1_m4,78.0,64.0,64.0,17.94871794871795,17.94871794871795,17.64767792499879,9027.0,Dang,time
ils,gil262_gen2_m2,7498.0,6179.0,6112.5,17.591357695385437,18.47826086956522,59.450515074997384,11051.25,Dang,time
ils,gil262_gen2_m3,5615.0,4928.0,4859.0,12.235084594835262,13.463935886019591,27.815148400000908,8419.0,Dang,time
ils,gil262_gen3_m2,7183.0,4180.0,4180.0,41.807044410413475,41.807044410413475,56.02947097500328,9290.5,Dang,time
ils,gil262_gen3_m4,2507.0,2019.0,2019.0,19.465496609493417,19.465496609493417,21.024626474998513,10398.5,Dang,time
ils,gil262a_m2,4078.0,3078.0,3078.0,24.521824423737126,24.521824423737126,22.167948674998115,16605.5,Dang,time
ils,gil262a_m4,3175.0,2561.0,2561.0,19.338582677165356,19.338582677165356,12.433421499999895,13284.5,Dang,time
ils,gil262b_m2,8081.0,5955.0,5928.0,26.308625170152208,26.64274223487192,53.99847865000265,7472.75,Dang,time
ils,gil262b_m3,7585.0,5836.0,5756.5,23.058668424522082,24.106789716545816,39.47908969999844,5543.25,Dang,time
ils,gil262b_m4,6781.0,5628.0,5561.5,17.003391830113554,17.984073145553754,31.059655200000634,5000.0,Dang,time
ils,gil262c_m2,11030.0,10449.0,10323.75,5.267452402538531,6.402991840435177,71.38660327499929,2918.5,Dang,time
ils,gil262c_m3,10757.0,9642.0,9170.0,10.3653434972576,14.753183973226736,54.00100125000063,2630.75,Dang,time
ils,gil262c_m4,10281.0,8736.0,8617.5,15.027721038809455,16.180332652465715,46.25890299999992,2742.25,Dang,time
ils,gr229_gen1_m4,223.0,220.0,220.0,1.345291479820628,1.345291479820628,32.952269225001146,1161.0,Dang,time
ils,gr229_gen2_m3,11566.0,11120.0,11120.0,3.856130036313332,3.856130036313332,27.208956500000568,902.0,Dang,time
ils,gr229_gen2_m4,11355.0,11120.0,11120.0,2.0695728753852927,2.0695728753852927,43.13320412499888,1526.5,Dang,time
ils,gr229_gen3_m3,8056.0,7355.0,7355.0,8.701588877855015,8.701588877855015,26.29994209999859,864.25,Dang,time
ils,gr229_gen3_m4,7651.0,7355.0,7355.0,3.868775323487126,3.868775323487126,53.99347789999956,1863.5,Dang,time
ils,kroA150_gen2_m2,4335.0,3671.0,3668.25,15.317185697808535,15.380622837370241,23.316435949998777,12728.0,Dang,time
ils,kroA150_gen3_m3,2726.0,2079.0,2079.0,23.734409391049155,23.734409391049155,15.3037218999998,11801.25,Dang,time
ils,kroA200_gen1_m4,81.0,65.0,64.25,19.753086419753085,20.679012345679013,14.67712502500035,7806.25,Dang,time
ils,kroB200_gen1_m2,111.0,81.0,80.75,27.027027027027028,27.25225225225225,25.54732197499834,8340.0,Dang,time
ils,kroB200_gen2_m2,6185.0,4921.0,4719.0,20.43654001616815,23.70250606305578,38.84505254999931,14416.5,Dang,time
ils,kroB200_gen2_m4,4944.0,4058.0,3979.75,17.92071197411003,19.50343851132686,20.504883774998234,10438.5,Dang,time
ils,kroB200_gen3_m2,4765.0,2995.0,2995.0,37.14585519412382,37.14585519412382,24.09545154999978,6741.75,Dang,time
ils,kroB200_gen3_m3,3028.0,2326.0,2326.0,23.18361955085865,23.18361955085865,25.934233199999653,9854.5,Dang,time
ils,lin318_gen1_m2,180.0,151.0,150.75,16.11111111111111,16.25,60.05362142500053,3750.0,Dang,time
ils,lin318_gen1_m3,149.0,125.0,124.0,16.107382550335572,16.778523489932887,42.88972710000235,4480.75,Dang,time
ils,lin318_gen2_m2,9544.0,7594.0,7594.0,20.431684828164293,20.431684828164293,100.23827627500032,6946.0,Dang,time
ils,lin318_gen2_m3,7807.0,6273.0,6133.75,19.6490329191751,21.432688612783398,52.99361562500053,6761.75,Dang,time
ils,lin318_gen3_m2,7936.0,5012.0,5012.0,36.84475806451613,36.84475806451613,89.19103399999949,6055.75,Dang,time
ils,lin318_gen3_m4,3797.0,2810.0,2810.0,25.99420595206742,25.99420595206742,37.80545064999751,6057.75,Dang,time
ils,pr136_gen1_m2,63.0,58.0,55.75,7.936507936507937,11.507936507936508,10.23686810000072,8619.25,Dang,time
ils,pr136_gen2_m2,3646.0,3068.0,3056.25,15.85298957761931,16.17526055951728,12.863673400001062,12390.0,Dang,time
ils,pr264_gen1_m4,107.0,103.0,101.0,3.7383177570093458,5.607476635514018,26.22663892499986,4935.25,Dang,time
ils,pr264_gen2_m2,6635.0,5583.0,5583.0,15.855312735493595,15.855312735493595,65.46951662500032,10297.5,Dang,time
ils,pr264_gen2_m3,6420.0,5774.0,5725.5,10.062305295950155,10.817757009345794,37.699737125001775,5893.25,Dang,time
ils,pr264_gen2_m4,5584.0,4641.0,4641.0,16.88753581661891,16.88753581661891,37.192006749999564,9729.25,Dang,time
ils,pr264_gen3_m3,2772.0,2004.0,2004.0,27.705627705627705,27.705627705627705,41.8146901750024,6774.75,Dang,time
ils,pr299_gen1_m2,139.0,114.0,114.0,17.985611510791365,17.985611510791365,44.59606985000573,5592.75,Dang,time
ils,pr299_gen1_m3,111.0,98.0,97.75,11.711711711711711,11.936936936936936,29.606966474999354,5952.75,Dang,time
ils,pr299_gen1_m4,84.0,66.0,66.0,21.428571428571427,21.428571428571427,20.418183400001,10302.75,Dang,time
ils,pr299_gen2_m3,6018.0,5167.0,5095.0,14.140910601528747,15.337321369225656,36.63213004999852,7854.5,Dang,time
ils,pr299_gen2_m4,4457.0,3561.0,3561.0,20.103208436167826,20.103208436167826,22.45032939999146,10678.75,Dang,time
ils,pr299_gen3_m2,5729.0,3532.0,3532.0,38.34875196369349,38.34875196369349,81.56767397499789,10101.75,Dang,time
ils,pr299_gen3_m3,3655.0,2607.0,2607.0,28.673050615595074,28.673050615595074,41.9256080999985,8735.75,Dang,time
ils,pr299_gen3_m4,2268.0,1627.0,1627.0,28.26278659611993,28.26278659611993,24.362041224994755,11695.75,Dang,time
ils,rat195_gen2_m2,5148.0,4271.0,4193.25,17.035742035742036,18.546037296037294,25.692821275002643,10148.75,Dang,time
ils,rat195_gen3_m3,2574.0,2051.0,2051.0,20.31857031857032,20.31857031857032,21.976263799999288,8639.0,Dang,time
ils,rd400_gen1_m2,232.0,183.0,182.75,21.120689655172413,21.228448275862068,133.43837259999782,4134.5,Dang,time
ils,rd400_gen1_m3,224.0,185.0,183.5,17.410714285714285,18.080357142857142,113.5597251750005,3480.5,Dang,time
ils,rd400_gen1_m4,213.0,173.0,172.25,18.779342723004696,19.131455399061032,94.47776087500097,3486.5,Dang,time
ils,rd400_gen2_m2,13045.0,10873.0,10800.0,16.65005749329245,17.209658873131467,160.61045735000152,5205.5,Dang,time
ils,rd400_gen2_m3,12646.0,9708.0,9629.75,23.232642732879963,23.85141546734145,129.33660172500458,5243.25,Dang,time
ils,rd400_gen2_m4,12032.0,9583.0,9559.25,20.35405585106383,20.55144614361702,93.73953804999837,3806.5,Dang,time
ils,rd400_gen3_m2,12431.0,8604.0,8604.0,30.78593837985681,30.78593837985681,157.61931702500078,5316.5,Dang,time
ils,rd400_gen3_m3,11639.0,9505.0,9457.5,18.334908497293583,18.743019159721626,120.89344747499854,3645.75,Dang,time
ils,rd400_gen3_m4,10436.0,7913.0,7782.75,24.175929474894595,25.424013031812954,96.84799692499655,3148.25,Dang,time
ils,ts225_gen2_m2,5859.0,4801.0,4785.25,18.05768902543096,18.326506229732036,37.000515750005434,10020.25,Dang,time
pyvrp,bier127_gen1_m2,106.0,88.0,85.5,16.9811320754717,19.339622641509433,16.91004782500022,97461.5,Dang,time
pyvrp,bier127_gen1_m3,103.0,84.0,80.75,18.446601941747574,21.601941747572816,13.832592474998819,81443.0,Dang,time
pyvrp,bier127_gen2_m2,5464.0,5379.0,5291.0,1.555636896046852,3.166178623718887,25.29180300000189,64426.75,Dang,time
pyvrp,bier127_gen2_m3,5393.0,5218.0,5187.75,3.2449471537177823,3.805859447431856,16.484738849996575,42564.75,Dang,time
pyvrp,bier127_gen2_m4,5123.0,4940.0,4900.75,3.572125707593207,4.338278352527816,15.978715025001293,43348.5,Dang,time
pyvrp,bier127_gen3_m2,2885.0,2580.0,2516.5,10.571923743500866,12.772963604852686,29.143843225001547,235901.25,Dang,time
pyvrp,bier127_gen3_m3,2706.0,2379.0,2354.25,12.084257206208425,12.998891352549888,24.505465700001878,205258.5,Dang,time
pyvrp,bier127_gen3_m4,2402.0,1874.0,1732.0,21.981681931723564,27.893422148209826,18.59358505000091,177147.0,Dang,time
pyvrp,cmt101c_m3,1300.0,1250.0,1225.0,3.8461538461538463,5.769230769230769,9.055929824999112,27934.0,Dang,time
pyvrp,cmt151b_m3,1385.0,1318.0,1289.75,4.837545126353791,6.877256317689531,15.468191250000018,59287.0,Dang,time
pyvrp,cmt151c_m2,1964.0,1879.0,1867.0,4.327902240325866,4.9389002036659875,23.052543924997735,46349.0,Dang,time
pyvrp,cmt151c_m3,1916.0,1809.0,1789.25,5.5845511482254695,6.615344467640918,19.2188806749964,50529.25,Dang,time
pyvrp,cmt151c_m4,1880.0,1784.0,1746.25,5.1063829787234045,7.11436170212766,16.442371974999332,49415.5,Dang,time
pyvrp,cmt200b_m2,2096.0,1990.0,1934.75,5.057251908396947,7.693225190839694,38.92233529999976,129622.5,Dang,time
pyvrp,cmt200b_m3,2019.0,1865.0,1830.5,7.627538385339277,9.336305101535414,27.75273777500115,106630.0,Dang,time
pyvrp,cmt200b_m4,1894.0,1673.0,1609.5,11.668426610348469,15.021119324181626,22.72006109999893,101047.0,Dang,time
pyvrp,cmt200c_m2,2818.0,2545.0,2518.5,9.687721788502484,10.628105039034777,47.34188182499929,111981.0,Dang,time
pyvrp,cmt200c_m3,2766.0,2513.0,2480.5,9.146782357194505,10.32176428054953,35.98078772499866,87536.75,Dang,time
pyvrp,cmt200c_m4,2712.0,2402.0,2300.0,11.430678466076696,15.191740412979351,32.210369550000905,104227.0,Dang,time
pyvrp,eil101b_m3,916.0,900.0,892.75,1.7467248908296944,2.5382096069868996,7.104064799999833,25882.75,Dang,time
pyvrp,eil101c_m2,1305.0,1282.0,1276.0,1.7624521072796935,2.2222222222222223,10.86057932499898,25164.0,Dang,time
pyvrp,eil101c_m3,1251.0,1201.0,1197.75,3.9968025579536373,4.256594724220624,9.319433100001334,27786.75,Dang,time
pyvrp,gil262_gen1_m3,101.0,65.0,56.75,35.64356435643565,43.81188118811881,24.77149982500123,264563.5,Dang,time
pyvrp,gil262_gen1_m4,78.0,57.0,50.5,26.923076923076923,35.256410256410255,17.678234625002005,203295.5,Dang,time
pyvrp,gil262_gen2_m2,7498.0,6601.0,6498.0,11.963190184049079,13.336889837289943,59.48749870000029,234915.5,Dang,time
pyvrp,gil262_gen2_m3,5615.0,4861.0,4723.0,13.428317008014247,15.886019590382903,27.84849152499919,157928.0,Dang,time
pyvrp,gil262_gen3_m2,7183.0,4961.0,4778.0,30.93415007656968,33.481832103577894,56.06899325000086,393424.25,Dang,time
pyvrp,gil262_gen3_m4,2507.0,1040.0,949.75,58.51615476665337,62.11607499002792,21.05698622499949,299315.75,Dang,time
pyvrp,gil262a_m2,4078.0,3856.0,3749.75,5.443845022069642,8.049288867091711,22.193926050003938,115234.25,Dang,time
pyvrp,gil262a_m4,3175.0,2742.0,2568.0,13.637795275590552,19.118110236220474,12.45812880000085,76525.5,Dang,time
pyvrp,gil262b_m2,8081.0,7595.0,7309.0,6.014107164954832,9.553273109763643,54.03437807500086,176723.75,Dang,time
pyvrp,gil262b_m3,7585.0,6997.0,6651.0,7.752142386288727,12.313777191825972,39.516198799998165,148410.0,Dang,time
pyvrp,gil262b_m4,6781.0,6144.0,6003.75,9.393894705795605,11.462173720690163,31.093707500000164,141111.25,Dang,time
pyvrp,gil262c_m2,11030.0,10003.0,9768.5,9.310970081595649,11.436990027198549,71.44042479999734,155163.25,Dang,time
pyvrp,gil262c_m3,10757.0,9633.0,9441.5,10.449009947011248,12.229246072324997,54.051214049997725,144229.0,Dang,time
pyvrp,gil262c_m4,10281.0,9351.0,9189.75,9.04581266413773,10.614239859935804,46.30700170000091,141191.25,Dang,time
pyvrp,gr229_gen1_m4,223.0,169.0,164.25,24.2152466367713,26.345291479820627,33.01666862499951,129435.0,Dang,time
pyvrp,gr229_gen2_m3,11566.0,11134.0,10988.0,3.7350855957115683,4.997406190558533,27.25920692499858,34005.0,Dang,time
pyvrp,gr229_gen2_m4,11355.0,10804.0,10516.25,4.852487890797006,7.386613826508146,43.197047475001455,74207.75,Dang,time
pyvrp,gr229_gen3_m3,8056.0,5979.0,5785.5,25.782025819265144,28.183962264150942,26.359450200001447,221663.25,Dang,time
pyvrp,gr229_gen3_m4,7651.0,5508.0,5415.75,28.009410534570645,29.215135276434452,54.05655242500143,494519.25,Dang,time
pyvrp,kroA150_gen2_m2,4335.0,4299.0,4206.5,0.8304498269896193,2.964244521337947,23.33224484999846,98324.5,Dang,time
pyvrp,kroA150_gen3_m3,2726.0,1713.0,1679.5,37.160674981658104,38.38958180484226,15.319303149997722,159851.0,Dang,time
pyvrp,kroA200_gen1_m4,81.0,71.0,59.0,12.345679012345679,27.160493827160494,14.696988224999586,152743.5,Dang,time
pyvrp,kroB200_gen1_m2,111.0,78.0,61.5,29.72972972972973,44.5945945945946,25.569073274999027,234851.5,Dang,time
pyvrp,kroB200_gen2_m2,6185.0,5830.0,5776.5,5.739692805173807,6.604688763136621,38.868106274998354,163900.25,Dang,time
pyvrp,kroB200_gen2_m4,4944.0,4330.0,4211.75,12.419093851132686,14.810881877022654,20.527379199998904,131637.75,Dang,time
pyvrp,kroB200_gen3_m2,4765.0,3991.0,3870.75,16.243441762854143,18.767051416579225,24.116726700000072,160477.75,Dang,time
pyvrp,kroB200_gen3_m3,3028.0,1380.0,1180.0,54.425363276089826,61.030383091149275,25.956795000001875,465712.0,Dang,time
pyvrp,lin318_gen1_m2,180.0,104.0,98.0,42.22222222222222,45.55555555555556,60.11199430000306,370417.0,Dang,time
pyvrp,lin318_gen1_m3,149.0,100.0,89.5,32.88590604026846,39.93288590604027,42.93913065000015,269449.75,Dang,time
pyvrp,lin318_gen2_m2,9544.0,8695.0,8532.25,8.895641240569992,10.600901089689858,100.2966266250005,397500.5,Dang,time
pyvrp,lin318_gen2_m3,7807.0,7131.0,6918.5,8.658895862687332,11.380812091712565,53.04088857500028,267832.0,Dang,time
pyvrp,lin318_gen3_m2,7936.0,4968.0,4800.0,37.399193548387096,39.516129032258064,89.25022252500094,627236.5,Dang,time
pyvrp,lin318_gen3_m4,3797.0,1486.0,1367.0,60.86383987358441,63.99789307347906,37.849702575002084,518760.75,Dang,time
pyvrp,pr136_gen1_m2,63.0,53.0,52.75,15.873015873015873,16.26984126984127,10.248464824997427,67325.5,Dang,time
pyvrp,pr136_gen2_m2,3646.0,3545.0,3488.5,2.7701590784421284,4.31980252331322,12.878447025001151,64586.5,Dang,time
pyvrp,pr264_gen1_m4,107.0,83.0,81.25,22.429906542056074,24.065420560747665,26.262031974998536,187404.0,Dang,time
pyvrp,pr264_gen2_m2,6635.0,6381.0,6340.75,3.8281838733986437,4.434815373021854,65.50583139999799,289264.0,Dang,time
pyvrp,pr264_gen2_m3,6420.0,6002.0,5935.25,6.510903426791277,7.5506230529595015,37.73629685000196,179857.5,Dang,time
pyvrp,pr264_gen2_m4,5584.0,5303.0,5111.5,5.032234957020058,8.461676217765042,37.228406849997555,223123.0,Dang,time
pyvrp,pr264_gen3_m3,2772.0,1699.0,1570.25,38.708513708513706,43.3531746031746,41.85016392500074,320464.0,Dang,time
pyvrp,pr299_gen1_m2,139.0,74.0,68.0,46.76258992805755,51.07913669064748,44.639546950002114,248522.0,Dang,time
pyvrp,pr299_gen1_m3,111.0,51.0,45.0,54.054054054054056,59.45945945945946,29.648564074996102,164767.5,Dang,time
pyvrp,pr299_gen1_m4,84.0,36.0,33.25,57.142857142857146,60.416666666666664,20.452704849998554,148625.25,Dang,time
pyvrp,pr299_gen2_m3,6018.0,5515.0,5002.0,8.358258557660353,16.88268527750083,36.674390724998375,252389.5,Dang,time
pyvrp,pr299_gen2_m4,4457.0,3468.0,3193.5,22.189813776082566,28.348665021314787,22.483953649996693,208501.5,Dang,time
pyvrp,pr299_gen3_m2,5729.0,2382.0,2296.0,58.42206318729272,59.92319776575319,81.61521567499949,1011816.5,Dang,time
pyvrp,pr299_gen3_m3,3655.0,1379.0,1333.0,62.270861833105336,63.529411764705884,41.9672747500008,489611.75,Dang,time
pyvrp,pr299_gen3_m4,2268.0,1207.0,1046.75,46.78130511463845,53.84700176366843,24.40099537500282,289727.0,Dang,time
pyvrp,rat195_gen2_m2,5148.0,4939.0,4821.5,4.05982905982906,6.342268842268842,25.713192150000395,91430.0,Dang,time
pyvrp,rat195_gen3_m3,2574.0,1384.0,1039.25,46.23154623154623,59.62509712509713,21.997397950002778,239228.0,Dang,time
pyvrp,rd400_gen1_m2,232.0,167.0,159.25,28.017241379310345,31.357758620689655,133.5468469249936,620603.25,Dang,time
pyvrp,rd400_gen1_m3,224.0,162.0,155.5,27.678571428571427,30.580357142857142,113.66759344999446,703287.25,Dang,time
pyvrp,rd400_gen1_m4,213.0,149.0,138.25,30.046948356807512,35.093896713615024,94.57091924999986,670011.0,Dang,time
pyvrp,rd400_gen2_m2,13045.0,10983.0,10644.75,15.80682253737064,18.399770026830204,160.70902249999926,534925.0,Dang,time
pyvrp,rd400_gen2_m3,12646.0,10378.0,9960.25,17.93452475090938,21.237940850861932,129.44287507500485,501140.0,Dang,time
pyvrp,rd400_gen2_m4,12032.0,9965.0,9470.25,17.179188829787233,21.29114029255319,93.8291083749973,402859.0,Dang,time
pyvrp,rd400_gen3_m2,12431.0,9242.0,8958.75,25.653607915694636,27.932185664870083,157.7337523749993,1218173.0,Dang,time
pyvrp,rd400_gen3_m3,11639.0,8384.0,8311.0,27.966320130595413,28.593521780221668,120.98970420000114,1096684.5,Dang,time
pyvrp,rd400_gen3_m4,10436.0,7511.0,7375.25,28.02798006899195,29.328765810655423,96.95542339999884,874894.0,Dang,time
pyvrp,ts225_gen2_m2,5859.0,5522.0,5319.75,5.751834784092849,9.20378904249872,37.03114629999982,199720.75,Dang,time
vns,bier127_gen1_m2,106.0,100.0,99.5,5.660377358490566,6.132075471698113,16.89555347499845,5841.75,Dang,time
vns,bier127_gen1_m3,103.0,99.0,99.0,3.883495145631068,3.883495145631068,13.816392949998772,5300.5,Dang,time
vns,bier127_gen2_m2,5464.0,5216.0,5204.75,4.538799414348462,4.744692532942899,25.27459377499872,8841.25,Dang,time
vns,bier127_gen2_m3,5393.0,4948.0,4930.0,8.251437048025219,8.585203040979048,16.4674291249994,6659.75,Dang,time
vns,bier127_gen2_m4,5123.0,4768.0,4731.25,6.929533476478626,7.646886589888737,15.964989425001477,8048.0,Dang,time
vns,bier127_gen3_m2,2885.0,2227.0,2227.0,22.807625649913344,22.807625649913344,29.128137824998703,13566.75,Dang,time
vns,bier127_gen3_m3,2706.0,1998.0,1998.0,26.164079822616408,26.164079822616408,24.4900601749996,11844.0,Dang,time
vns,bier127_gen3_m4,2402.0,1829.0,1829.0,23.85512073272273,23.85512073272273,18.57896257500215,9760.5,Dang,time
vns,cmt101c_m3,1300.0,1140.0,1110.0,12.307692307692308,14.615384615384615,9.0452920000007,8914.0,Dang,time
vns,cmt151b_m3,1385.0,1217.0,1183.25,12.129963898916968,14.566787003610107,15.452926224999828,13847.75,Dang,time
vns,cmt151c_m2,1964.0,1900.0,1885.5,3.258655804480652,3.9969450101832993,23.03044567500183,6271.5,Dang,time
vns,cmt151c_m3,1916.0,1830.0,1795.5,4.488517745302714,6.289144050104384,19.19720212500033,5909.5,Dang,time
vns,cmt151c_m4,1880.0,1740.0,1730.0,7.446808510638298,7.9787234042553195,16.42552657500164,6503.25,Dang,time
vns,cmt200b_m2,2096.0,1804.0,1804.0,13.931297709923664,13.931297709923664,38.89323085000069,13566.0,Dang,time
vns,cmt200b_m3,2019.0,1708.0,1693.75,15.403665180782566,16.10946012877662,27.72711899999922,11227.0,Dang,time
vns,cmt200b_m4,1894.0,1533.0,1533.0,19.060190073917635,19.060190073917635,22.692544200001066,11076.5,Dang,time
vns,cmt200c_m2,2818.0,2494.0,2482.0,11.497515968772179,11.923349893541518,47.30625569999938,6893.25,Dang,time
vns,cmt200c_m3,2766.0,2592.0,2545.75,6.290672451193059,7.962762111352133,35.94424049999725,5507.25,Dang,time
vns,cmt200c_m4,2712.0,2475.0,2466.25,8.738938053097344,9.061578171091446,32.178445775,5284.5,Dang,time
vns,eil101b_m3,916.0,813.0,793.5,11.244541484716157,13.373362445414847,7.096445200002563,13437.5,Dang,time
vns,eil101c_m2,1305.0,1261.0,1246.25,3.371647509578544,4.501915708812261,10.849212824999995,7693.25,Dang,time
vns,eil101c_m3,1251.0,1150.0,1124.5,8.073541167066347,10.111910471622702,9.309358425001847,8334.0,Dang,time
vns,gil262_gen1_m3,101.0,81.0,80.5,19.801980198019802,20.297029702970296,24.739380949997212,13304.75,Dang,time
vns,gil262_gen1_m4,78.0,64.0,64.0,17.94871794871795,17.94871794871795,17.650293625001723,16442.0,Dang,time
vns,gil262_gen2_m2,7498.0,6055.0,6017.75,19.24513203520939,19.74193118164844,59.45040535000044,16673.75,Dang,time
